TRAV_ID	ACT_TYPE	LINK	DES_ARR_TIME	NOTES
1510	h	200	0	
1510	h	2000	31328	
1511	h	400	0	
1511	h	1900	2359	
1512	h	500	0	
1512	h	1900	28800	
1513	h	400	0	
1513	h	2000	37092	
1514	h	400	0	
1514	h	2000	28800	
1515	h	500	0	
1515	h	2000	69756	
1516	h	500	0	
1516	h	1900	28800	
1517	h	500	0	
1517	h	1900	80820	
1518	h	300	0	
1518	h	1900	28800	
1519	h	100	0	
1519	h	2000	28800	
1520	h	200	0	
1520	h	1900	28800	
1521	h	200	0	
1521	h	1900	28800	
1522	h	500	0	
1522	h	2000	70645	
1523	h	400	0	
1523	h	1900	28800	
1524	h	100	0	
1524	h	2000	28800	
1525	h	300	0	
1525	h	1900	28800	
1526	h	200	0	
1526	h	2000	28800	
1527	h	100	0	
1527	h	2000	28800	
1528	h	300	0	
1528	h	2000	33831	
1529	h	500	0	
1529	h	2000	28800	
1530	h	500	0	
1530	h	1900	21095	
1531	h	400	0	
1531	h	1900	28800	
1532	h	100	0	
1532	h	1900	72938	
1533	h	300	0	
1533	h	1900	28800	
1534	h	400	0	
1534	h	1900	28800	
1535	h	500	0	
1535	h	2000	28800	
1536	h	100	0	
1536	h	2000	38935	
1537	h	200	0	
1537	h	1900	28800	
1538	h	400	0	
1538	h	2000	28800	
1539	h	200	0	
1539	h	1900	28800	
1540	h	100	0	
1540	h	1900	5454	
1541	h	400	0	
1541	h	2000	73315	
1542	h	400	0	
1542	h	2000	28800	
1543	h	100	0	
1543	h	2000	28800	
1544	h	500	0	
1544	h	2000	28800	
1545	h	100	0	
1545	h	1900	34063	
1546	h	300	0	
1546	h	1900	56498	
1547	h	500	0	
1547	h	1900	28800	
1548	h	500	0	
1548	h	1900	28800	
1549	h	400	0	
1549	h	2000	28800	
1550	h	500	0	
1550	h	2000	82800	
1551	h	200	0	
1551	h	1900	28800	
1552	h	400	0	
1552	h	1900	28800	
1553	h	400	0	
1553	h	1900	28800	
1554	h	400	0	
1554	h	2000	28800	
1555	h	500	0	
1555	h	2000	28800	
1556	h	500	0	
1556	h	2000	28800	
1557	h	500	0	
1557	h	1900	72929	
1558	h	200	0	
1558	h	1900	28800	
1559	h	300	0	
1559	h	1900	28800	
1560	h	200	0	
1560	h	2000	28800	
1561	h	200	0	
1561	h	2000	28800	
1562	h	500	0	
1562	h	1900	28800	
1563	h	400	0	
1563	h	1900	28800	
1564	h	200	0	
1564	h	1900	60585	
1565	h	200	0	
1565	h	1900	71071	
1566	h	500	0	
1566	h	2000	15337	
1567	h	500	0	
1567	h	2000	28800	
1568	h	300	0	
1568	h	2000	60905	
1569	h	500	0	
1569	h	2000	28800	
1570	h	100	0	
1570	h	2000	39020	
1571	h	200	0	
1571	h	1900	28800	
1572	h	300	0	
1572	h	1900	28800	
1573	h	400	0	
1573	h	1900	15209	
1574	h	500	0	
1574	h	2000	28800	
1575	h	500	0	
1575	h	1900	1589	
1576	h	200	0	
1576	h	2000	28800	
1577	h	200	0	
1577	h	2000	31384	
1578	h	400	0	
1578	h	1900	16275	
1579	h	500	0	
1579	h	1900	11328	
1580	h	400	0	
1580	h	2000	28800	
1581	h	200	0	
1581	h	2000	49614	
1582	h	200	0	
1582	h	1900	28800	
1583	h	500	0	
1583	h	1900	28800	
1584	h	500	0	
1584	h	2000	28800	
1585	h	400	0	
1585	h	1900	28800	
1586	h	400	0	
1586	h	1900	28800	
1587	h	100	0	
1587	h	2000	28800	
1588	h	400	0	
1588	h	2000	65120	
1589	h	300	0	
1589	h	1900	28800	
1590	h	100	0	
1590	h	2000	7455	
1591	h	200	0	
1591	h	2000	56434	
1592	h	500	0	
1592	h	2000	74213	
1593	h	400	0	
1593	h	2000	28800	
1594	h	400	0	
1594	h	1900	43463	
1595	h	300	0	
1595	h	2000	10086	
1596	h	100	0	
1596	h	2000	28800	
1597	h	200	0	
1597	h	1900	28800	
1598	h	200	0	
1598	h	2000	28800	
1599	h	100	0	
1599	h	1900	80092	
1600	h	500	0	
1600	h	2000	61524	
1601	h	500	0	
1601	h	1900	28800	
1602	h	300	0	
1602	h	2000	7277	
1603	h	500	0	
1603	h	2000	28800	
1604	h	500	0	
1604	h	1900	28800	
1605	h	500	0	
1605	h	1900	28800	
1606	h	300	0	
1606	h	2000	33442	
1607	h	400	0	
1607	h	1900	42604	
1608	h	100	0	
1608	h	1900	28800	
1609	h	200	0	
1609	h	2000	28800	
1610	h	500	0	
1610	h	2000	28800	
1611	h	400	0	
1611	h	2000	28821	
1612	h	400	0	
1612	h	2000	28800	
1613	h	500	0	
1613	h	1900	59486	
1614	h	300	0	
1614	h	1900	17068	
1615	h	200	0	
1615	h	2000	82800	
1616	h	100	0	
1616	h	1900	51559	
1617	h	200	0	
1617	h	1900	46524	
1618	h	300	0	
1618	h	2000	4742	
1619	h	100	0	
1619	h	2000	28800	
1620	h	200	0	
1620	h	1900	28800	
1621	h	300	0	
1621	h	2000	73539	
1622	h	300	0	
1622	h	1900	28800	
1623	h	200	0	
1623	h	2000	82800	
1624	h	300	0	
1624	h	1900	40221	
1625	h	500	0	
1625	h	2000	28800	
1626	h	400	0	
1626	h	1900	73743	
1627	h	200	0	
1627	h	1900	8666	
1628	h	100	0	
1628	h	1900	28800	
1629	h	400	0	
1629	h	1900	28800	
1630	h	100	0	
1630	h	2000	39480	
1631	h	400	0	
1631	h	1900	28800	
1632	h	500	0	
1632	h	2000	28800	
1633	h	300	0	
1633	h	1900	28800	
1634	h	500	0	
1634	h	2000	50920	
1635	h	200	0	
1635	h	1900	44270	
1636	h	100	0	
1636	h	2000	28800	
1637	h	300	0	
1637	h	1900	28800	
1638	h	300	0	
1638	h	1900	28800	
1639	h	400	0	
1639	h	1900	28800	
1640	h	100	0	
1640	h	2000	28800	
1641	h	100	0	
1641	h	1900	44144	
1642	h	100	0	
1642	h	2000	18603	
1643	h	200	0	
1643	h	2000	19711	
1644	h	300	0	
1644	h	2000	28800	
1645	h	200	0	
1645	h	2000	25493	
1646	h	100	0	
1646	h	1900	74645	
1647	h	200	0	
1647	h	2000	71603	
1648	h	100	0	
1648	h	1900	60409	
1649	h	200	0	
1649	h	1900	16817	
1650	h	300	0	
1650	h	1900	28800	
1651	h	500	0	
1651	h	2000	28800	
1652	h	200	0	
1652	h	1900	28800	
1653	h	500	0	
1653	h	2000	28800	
1654	h	200	0	
1654	h	2000	28800	
1655	h	400	0	
1655	h	1900	28800	
1656	h	300	0	
1656	h	2000	28800	
1657	h	100	0	
1657	h	2000	28800	
1658	h	100	0	
1658	h	2000	7223	
1659	h	100	0	
1659	h	1900	79814	
1660	h	300	0	
1660	h	2000	9509	
1661	h	100	0	
1661	h	1900	28800	
1662	h	300	0	
1662	h	2000	16102	
1663	h	200	0	
1663	h	2000	51237	
1664	h	200	0	
1664	h	2000	22334	
1665	h	300	0	
1665	h	2000	28800	
1666	h	400	0	
1666	h	1900	45668	
1667	h	500	0	
1667	h	2000	23586	
1668	h	100	0	
1668	h	1900	28800	
1669	h	400	0	
1669	h	2000	28800	
1670	h	400	0	
1670	h	1900	28800	
1671	h	100	0	
1671	h	1900	74056	
1672	h	200	0	
1672	h	2000	28800	
1673	h	100	0	
1673	h	1900	82378	
1674	h	300	0	
1674	h	2000	28800	
1675	h	400	0	
1675	h	1900	28800	
1676	h	100	0	
1676	h	2000	28800	
1677	h	300	0	
1677	h	1900	28800	
1678	h	100	0	
1678	h	1900	62642	
1679	h	300	0	
1679	h	1900	28800	
1680	h	100	0	
1680	h	2000	76072	
1681	h	100	0	
1681	h	1900	28800	
1682	h	400	0	
1682	h	1900	38755	
1683	h	300	0	
1683	h	2000	32519	
1684	h	400	0	
1684	h	1900	28800	
1685	h	100	0	
1685	h	2000	28800	
1686	h	300	0	
1686	h	2000	1459	
1687	h	400	0	
1687	h	2000	28800	
1688	h	300	0	
1688	h	1900	9940	
1689	h	400	0	
1689	h	2000	30172	
1690	h	200	0	
1690	h	2000	28800	
1691	h	300	0	
1691	h	1900	71400	
1692	h	200	0	
1692	h	2000	52918	
1693	h	200	0	
1693	h	2000	28800	
1694	h	500	0	
1694	h	1900	69344	
1695	h	500	0	
1695	h	1900	28800	
1696	h	400	0	
1696	h	2000	44353	
1697	h	500	0	
1697	h	1900	21141	
1698	h	200	0	
1698	h	2000	10992	
1699	h	100	0	
1699	h	1900	57416	
1700	h	300	0	
1700	h	1900	28800	
1701	h	400	0	
1701	h	2000	28800	
1702	h	500	0	
1702	h	1900	11559	
1703	h	500	0	
1703	h	1900	57609	
1704	h	500	0	
1704	h	2000	28800	
1705	h	400	0	
1705	h	2000	28800	
1706	h	300	0	
1706	h	1900	80745	
1707	h	500	0	
1707	h	2000	24982	
1708	h	200	0	
1708	h	1900	28800	
1709	h	200	0	
1709	h	1900	28800	
1710	h	500	0	
1710	h	2000	69454	
1711	h	500	0	
1711	h	2000	28800	
1712	h	200	0	
1712	h	1900	28800	
1713	h	200	0	
1713	h	2000	57605	
1714	h	500	0	
1714	h	2000	24466	
1715	h	400	0	
1715	h	2000	42475	
1716	h	500	0	
1716	h	2000	28800	
1717	h	400	0	
1717	h	2000	28800	
1718	h	400	0	
1718	h	1900	54390	
1719	h	100	0	
1719	h	1900	28800	
1720	h	200	0	
1720	h	1900	78702	
1721	h	500	0	
1721	h	1900	72620	
1722	h	400	0	
1722	h	2000	64736	
1723	h	300	0	
1723	h	1900	28800	
1724	h	500	0	
1724	h	1900	28800	
1725	h	500	0	
1725	h	1900	64191	
1726	h	400	0	
1726	h	2000	7350	
1727	h	200	0	
1727	h	2000	32095	
1728	h	400	0	
1728	h	2000	28800	
1729	h	500	0	
1729	h	2000	23126	
1730	h	200	0	
1730	h	2000	14972	
1731	h	400	0	
1731	h	1900	61378	
1732	h	100	0	
1732	h	1900	11926	
1733	h	200	0	
1733	h	2000	18999	
1734	h	100	0	
1734	h	1900	28800	
1735	h	400	0	
1735	h	1900	28800	
1736	h	500	0	
1736	h	2000	28800	
1737	h	400	0	
1737	h	1900	28800	
1738	h	300	0	
1738	h	2000	28800	
1739	h	500	0	
1739	h	1900	28800	
1740	h	100	0	
1740	h	2000	11650	
1741	h	400	0	
1741	h	2000	28800	
1742	h	200	0	
1742	h	1900	28800	
1743	h	100	0	
1743	h	1900	28800	
1744	h	300	0	
1744	h	2000	54535	
1745	h	300	0	
1745	h	2000	28800	
1746	h	100	0	
1746	h	2000	28800	
1747	h	400	0	
1747	h	2000	28800	
1748	h	500	0	
1748	h	1900	5998	
1749	h	300	0	
1749	h	1900	28800	
1750	h	400	0	
1750	h	2000	75360	
1751	h	100	0	
1751	h	2000	79903	
1752	h	500	0	
1752	h	2000	28800	
1753	h	400	0	
1753	h	1900	28800	
1754	h	500	0	
1754	h	1900	29383	
1755	h	100	0	
1755	h	2000	28800	
1756	h	300	0	
1756	h	2000	28800	
1757	h	400	0	
1757	h	1900	28800	
1758	h	300	0	
1758	h	2000	80607	
1759	h	300	0	
1759	h	2000	28800	
1760	h	100	0	
1760	h	2000	43586	
1761	h	400	0	
1761	h	2000	28800	
1762	h	400	0	
1762	h	1900	28800	
1763	h	100	0	
1763	h	2000	28800	
1764	h	500	0	
1764	h	1900	80675	
1765	h	400	0	
1765	h	1900	28800	
1766	h	100	0	
1766	h	1900	40211	
1767	h	200	0	
1767	h	2000	28800	
1768	h	300	0	
1768	h	1900	28800	
1769	h	500	0	
1769	h	1900	39797	
1770	h	500	0	
1770	h	1900	28800	
1771	h	400	0	
1771	h	2000	78963	
1772	h	100	0	
1772	h	1900	28800	
1773	h	500	0	
1773	h	2000	28800	
1774	h	500	0	
1774	h	1900	12296	
1775	h	200	0	
1775	h	1900	55159	
1776	h	500	0	
1776	h	1900	28800	
1777	h	200	0	
1777	h	1900	36407	
1778	h	200	0	
1778	h	1900	28800	
1779	h	300	0	
1779	h	2000	4116	
1780	h	500	0	
1780	h	1900	735	
1781	h	200	0	
1781	h	2000	28800	
1782	h	100	0	
1782	h	1900	28800	
1783	h	300	0	
1783	h	2000	28800	
1784	h	100	0	
1784	h	2000	28800	
1785	h	400	0	
1785	h	1900	71038	
1786	h	500	0	
1786	h	1900	28800	
1787	h	300	0	
1787	h	2000	28800	
1788	h	300	0	
1788	h	2000	28800	
1789	h	200	0	
1789	h	1900	28800	
1790	h	500	0	
1790	h	2000	28800	
1791	h	200	0	
1791	h	2000	57143	
1792	h	200	0	
1792	h	2000	28800	
1793	h	500	0	
1793	h	1900	28800	
1794	h	300	0	
1794	h	2000	33431	
1795	h	400	0	
1795	h	2000	66309	
1796	h	200	0	
1796	h	1900	28800	
1797	h	200	0	
1797	h	2000	47716	
1798	h	100	0	
1798	h	1900	14372	
1799	h	300	0	
1799	h	2000	28800	
1800	h	400	0	
1800	h	2000	28800	
1801	h	400	0	
1801	h	2000	28800	
1802	h	400	0	
1802	h	1900	24796	
1803	h	400	0	
1803	h	2000	17336	
1804	h	100	0	
1804	h	1900	28800	
1805	h	200	0	
1805	h	1900	54430	
1806	h	500	0	
1806	h	2000	7579	
1807	h	500	0	
1807	h	1900	34603	
1808	h	300	0	
1808	h	2000	28800	
1809	h	500	0	
1809	h	2000	28800	
1810	h	400	0	
1810	h	2000	28800	
1811	h	300	0	
1811	h	1900	7231	
1812	h	500	0	
1812	h	1900	9245	
1813	h	200	0	
1813	h	1900	28800	
1814	h	500	0	
1814	h	1900	28800	
1815	h	200	0	
1815	h	2000	79206	
1816	h	400	0	
1816	h	2000	28800	
1817	h	400	0	
1817	h	2000	66229	
1818	h	300	0	
1818	h	2000	28800	
1819	h	400	0	
1819	h	1900	33890	
1820	h	300	0	
1820	h	2000	28800	
1821	h	500	0	
1821	h	2000	28800	
1822	h	500	0	
1822	h	1900	28800	
1823	h	500	0	
1823	h	2000	28800	
1824	h	200	0	
1824	h	1900	62945	
1825	h	300	0	
1825	h	1900	28800	
1826	h	500	0	
1826	h	1900	25713	
1827	h	400	0	
1827	h	2000	28800	
1828	h	200	0	
1828	h	1900	28800	
1829	h	300	0	
1829	h	1900	82800	
1830	h	400	0	
1830	h	1900	10332	
1831	h	300	0	
1831	h	2000	28800	
1832	h	100	0	
1832	h	1900	28800	
1833	h	400	0	
1833	h	1900	28800	
1834	h	200	0	
1834	h	1900	78529	
1835	h	200	0	
1835	h	1900	40527	
1836	h	200	0	
1836	h	1900	28800	
1837	h	100	0	
1837	h	1900	19797	
1838	h	300	0	
1838	h	2000	28800	
1839	h	400	0	
1839	h	2000	28800	
1840	h	400	0	
1840	h	1900	28800	
1841	h	400	0	
1841	h	1900	28800	
1842	h	200	0	
1842	h	2000	28800	
1843	h	200	0	
1843	h	2000	28800	
1844	h	400	0	
1844	h	1900	82800	
1845	h	500	0	
1845	h	1900	28800	
1846	h	300	0	
1846	h	2000	82800	
1847	h	400	0	
1847	h	1900	24284	
1848	h	200	0	
1848	h	2000	28800	
1849	h	500	0	
1849	h	1900	28800	
1850	h	100	0	
1850	h	2000	46584	
1851	h	200	0	
1851	h	1900	28800	
1852	h	200	0	
1852	h	2000	28800	
1853	h	100	0	
1853	h	1900	28800	
1854	h	300	0	
1854	h	1900	43075	
1855	h	400	0	
1855	h	2000	28800	
1856	h	100	0	
1856	h	1900	12473	
1857	h	200	0	
1857	h	2000	28800	
1858	h	200	0	
1858	h	2000	4728	
1859	h	200	0	
1859	h	1900	28800	
1860	h	300	0	
1860	h	2000	28800	
1861	h	300	0	
1861	h	2000	28800	
1862	h	100	0	
1862	h	1900	28800	
1863	h	400	0	
1863	h	2000	28800	
1864	h	300	0	
1864	h	2000	8111	
1865	h	100	0	
1865	h	1900	34264	
1866	h	400	0	
1866	h	2000	82800	
1867	h	200	0	
1867	h	2000	49465	
1868	h	200	0	
1868	h	1900	71644	
1869	h	400	0	
1869	h	2000	28800	
1870	h	300	0	
1870	h	1900	7324	
1871	h	400	0	
1871	h	2000	28800	
1872	h	200	0	
1872	h	2000	57181	
1873	h	100	0	
1873	h	1900	76052	
1874	h	200	0	
1874	h	1900	8537	
1875	h	200	0	
1875	h	2000	78897	
1876	h	100	0	
1876	h	2000	28800	
1877	h	300	0	
1877	h	1900	28800	
1878	h	200	0	
1878	h	1900	28800	
1879	h	500	0	
1879	h	2000	28800	
1880	h	500	0	
1880	h	1900	28800	
1881	h	300	0	
1881	h	2000	28800	
1882	h	300	0	
1882	h	2000	28800	
1883	h	400	0	
1883	h	2000	36951	
1884	h	200	0	
1884	h	1900	70112	
1885	h	300	0	
1885	h	1900	16223	
1886	h	200	0	
1886	h	2000	16137	
1887	h	100	0	
1887	h	2000	28800	
1888	h	200	0	
1888	h	1900	28800	
1889	h	200	0	
1889	h	1900	6381	
1890	h	200	0	
1890	h	1900	28800	
1891	h	200	0	
1891	h	1900	45506	
1892	h	100	0	
1892	h	1900	15701	
1893	h	100	0	
1893	h	2000	28800	
1894	h	500	0	
1894	h	1900	31627	
1895	h	400	0	
1895	h	1900	6959	
1896	h	400	0	
1896	h	1900	28800	
1897	h	200	0	
1897	h	2000	28800	
1898	h	300	0	
1898	h	2000	21777	
1899	h	500	0	
1899	h	1900	28800	
1900	h	200	0	
1900	h	1900	14474	
1901	h	100	0	
1901	h	2000	41074	
1902	h	100	0	
1902	h	1900	7665	
1903	h	100	0	
1903	h	1900	28800	
1904	h	200	0	
1904	h	2000	82800	
1905	h	400	0	
1905	h	1900	20091	
1906	h	500	0	
1906	h	1900	1918	
1907	h	300	0	
1907	h	2000	28800	
1908	h	500	0	
1908	h	1900	76668	
1909	h	300	0	
1909	h	2000	17153	
1910	h	400	0	
1910	h	2000	52285	
1911	h	400	0	
1911	h	1900	9992	
1912	h	400	0	
1912	h	1900	28800	
1913	h	400	0	
1913	h	2000	28800	
1914	h	500	0	
1914	h	2000	28800	
1915	h	100	0	
1915	h	1900	6986	
1916	h	300	0	
1916	h	2000	28800	
1917	h	500	0	
1917	h	1900	5487	
1918	h	400	0	
1918	h	1900	77633	
1919	h	100	0	
1919	h	2000	28800	
1920	h	100	0	
1920	h	1900	28800	
1921	h	300	0	
1921	h	2000	82800	
1922	h	500	0	
1922	h	2000	28800	
1923	h	500	0	
1923	h	1900	11876	
1924	h	400	0	
1924	h	1900	81339	
1925	h	500	0	
1925	h	1900	15507	
1926	h	300	0	
1926	h	2000	28800	
1927	h	200	0	
1927	h	1900	34400	
1928	h	100	0	
1928	h	2000	28800	
1929	h	500	0	
1929	h	2000	28800	
1930	h	200	0	
1930	h	2000	9400	
1931	h	500	0	
1931	h	1900	28800	
1932	h	400	0	
1932	h	2000	82800	
1933	h	500	0	
1933	h	2000	77113	
1934	h	400	0	
1934	h	2000	48669	
1935	h	400	0	
1935	h	1900	28800	
1936	h	500	0	
1936	h	1900	28800	
1937	h	100	0	
1937	h	2000	77745	
1938	h	100	0	
1938	h	1900	14961	
1939	h	200	0	
1939	h	1900	75998	
1940	h	500	0	
1940	h	1900	24724	
1941	h	300	0	
1941	h	2000	28800	
1942	h	300	0	
1942	h	1900	20264	
1943	h	300	0	
1943	h	1900	28800	
1944	h	300	0	
1944	h	1900	66664	
1945	h	200	0	
1945	h	1900	33629	
1946	h	500	0	
1946	h	1900	67549	
1947	h	400	0	
1947	h	2000	28800	
1948	h	400	0	
1948	h	2000	28800	
1949	h	300	0	
1949	h	2000	4501	
1950	h	300	0	
1950	h	1900	28800	
1951	h	100	0	
1951	h	1900	28800	
1952	h	300	0	
1952	h	2000	78066	
1953	h	300	0	
1953	h	1900	28800	
1954	h	100	0	
1954	h	2000	28800	
1955	h	100	0	
1955	h	1900	38309	
1956	h	200	0	
1956	h	2000	28800	
1957	h	400	0	
1957	h	2000	28800	
1958	h	500	0	
1958	h	2000	28800	
1959	h	300	0	
1959	h	2000	28800	
1960	h	400	0	
1960	h	1900	28800	
1961	h	400	0	
1961	h	1900	50294	
1962	h	500	0	
1962	h	2000	8520	
1963	h	300	0	
1963	h	1900	28800	
1964	h	100	0	
1964	h	1900	28800	
1965	h	500	0	
1965	h	2000	23480	
1966	h	400	0	
1966	h	2000	47488	
1967	h	400	0	
1967	h	1900	28800	
1968	h	400	0	
1968	h	2000	28800	
1969	h	500	0	
1969	h	2000	28800	
1970	h	300	0	
1970	h	1900	18113	
1971	h	200	0	
1971	h	2000	28800	
1972	h	400	0	
1972	h	1900	36483	
1973	h	300	0	
1973	h	1900	44937	
1974	h	300	0	
1974	h	2000	28800	
1975	h	500	0	
1975	h	2000	4419	
1976	h	400	0	
1976	h	2000	41684	
1977	h	100	0	
1977	h	2000	4265	
1978	h	200	0	
1978	h	1900	28800	
1979	h	300	0	
1979	h	1900	28800	
1980	h	100	0	
1980	h	2000	28800	
1981	h	500	0	
1981	h	1900	28800	
1982	h	100	0	
1982	h	2000	28800	
1983	h	100	0	
1983	h	1900	28800	
1984	h	200	0	
1984	h	1900	82800	
1985	h	500	0	
1985	h	1900	33904	
1986	h	400	0	
1986	h	2000	72787	
1987	h	400	0	
1987	h	2000	37853	
1988	h	500	0	
1988	h	1900	28800	
1989	h	500	0	
1989	h	1900	28800	
1990	h	200	0	
1990	h	1900	82800	
1991	h	300	0	
1991	h	2000	28800	
1992	h	500	0	
1992	h	1900	10682	
1993	h	200	0	
1993	h	2000	74973	
1994	h	200	0	
1994	h	1900	80672	
1995	h	400	0	
1995	h	1900	50184	
1996	h	400	0	
1996	h	1900	8734	
1997	h	400	0	
1997	h	2000	16996	
1998	h	200	0	
1998	h	2000	28800	
1999	h	400	0	
1999	h	1900	28800	
2000	h	500	0	
2000	h	2000	28800	
2001	h	300	0	
2001	h	2000	28800	
2002	h	500	0	
2002	h	2000	34938	
2003	h	300	0	
2003	h	2000	28800	
2004	h	500	0	
2004	h	1900	37980	
2005	h	200	0	
2005	h	2000	28800	
2006	h	300	0	
2006	h	2000	58462	
2007	h	100	0	
2007	h	2000	28800	
2008	h	500	0	
2008	h	2000	28800	
2009	h	500	0	
2009	h	1900	28800	
2010	h	300	0	
2010	h	1900	28800	
2011	h	200	0	
2011	h	1900	28800	
2012	h	500	0	
2012	h	2000	71243	
2013	h	500	0	
2013	h	2000	34651	
2014	h	300	0	
2014	h	2000	12095	
2015	h	200	0	
2015	h	2000	26289	
2016	h	100	0	
2016	h	1900	37389	
2017	h	400	0	
2017	h	2000	82576	
2018	h	400	0	
2018	h	1900	64936	
2019	h	500	0	
2019	h	2000	73343	
2020	h	200	0	
2020	h	2000	76038	
2021	h	200	0	
2021	h	2000	82800	
2022	h	500	0	
2022	h	2000	9629	
2023	h	300	0	
2023	h	2000	28800	
2024	h	300	0	
2024	h	1900	7260	
2025	h	300	0	
2025	h	1900	28800	
2026	h	500	0	
2026	h	2000	28800	
2027	h	100	0	
2027	h	1900	28800	
2028	h	400	0	
2028	h	1900	75066	
2029	h	200	0	
2029	h	1900	28800	
2030	h	300	0	
2030	h	2000	28800	
2031	h	500	0	
2031	h	1900	5004	
2032	h	300	0	
2032	h	1900	28800	
2033	h	500	0	
2033	h	1900	69838	
2034	h	300	0	
2034	h	1900	28800	
2035	h	300	0	
2035	h	2000	28800	
2036	h	300	0	
2036	h	2000	18303	
2037	h	200	0	
2037	h	2000	28800	
2038	h	200	0	
2038	h	1900	23482	
2039	h	400	0	
2039	h	1900	28800	
2040	h	100	0	
2040	h	2000	28800	
2041	h	200	0	
2041	h	2000	10053	
2042	h	200	0	
2042	h	2000	67063	
2043	h	400	0	
2043	h	1900	28800	
2044	h	100	0	
2044	h	1900	28800	
2045	h	200	0	
2045	h	1900	28800	
2046	h	300	0	
2046	h	2000	28800	
2047	h	300	0	
2047	h	2000	58385	
2048	h	400	0	
2048	h	1900	28800	
2049	h	300	0	
2049	h	1900	32218	
2050	h	400	0	
2050	h	2000	28800	
2051	h	200	0	
2051	h	2000	28800	
2052	h	300	0	
2052	h	1900	82800	
2053	h	300	0	
2053	h	2000	28800	
2054	h	500	0	
2054	h	1900	33652	
2055	h	500	0	
2055	h	1900	12045	
2056	h	200	0	
2056	h	1900	50789	
2057	h	300	0	
2057	h	2000	21708	
2058	h	400	0	
2058	h	2000	28800	
2059	h	100	0	
2059	h	2000	28800	
2060	h	200	0	
2060	h	1900	53311	
2061	h	300	0	
2061	h	1900	51297	
2062	h	400	0	
2062	h	2000	68798	
2063	h	400	0	
2063	h	1900	28800	
2064	h	400	0	
2064	h	2000	28800	
2065	h	200	0	
2065	h	1900	47337	
2066	h	300	0	
2066	h	2000	22103	
2067	h	100	0	
2067	h	2000	25427	
2068	h	400	0	
2068	h	1900	28800	
2069	h	500	0	
2069	h	2000	2694	
2070	h	200	0	
2070	h	2000	63943	
2071	h	400	0	
2071	h	2000	39829	
2072	h	400	0	
2072	h	2000	60387	
2073	h	100	0	
2073	h	1900	28800	
2074	h	500	0	
2074	h	2000	28800	
2075	h	400	0	
2075	h	2000	28800	
2076	h	200	0	
2076	h	1900	45429	
2077	h	200	0	
2077	h	1900	60525	
2078	h	500	0	
2078	h	2000	30286	
2079	h	300	0	
2079	h	1900	28800	
2080	h	100	0	
2080	h	1900	28800	
2081	h	500	0	
2081	h	1900	50835	
2082	h	300	0	
2082	h	1900	19089	
2083	h	100	0	
2083	h	2000	25644	
2084	h	200	0	
2084	h	1900	40986	
2085	h	500	0	
2085	h	2000	28800	
2086	h	200	0	
2086	h	2000	11129	
2087	h	400	0	
2087	h	2000	28800	
2088	h	400	0	
2088	h	1900	28800	
2089	h	500	0	
2089	h	1900	28800	
2090	h	100	0	
2090	h	1900	28800	
2091	h	400	0	
2091	h	1900	28800	
2092	h	500	0	
2092	h	2000	908	
2093	h	100	0	
2093	h	1900	56441	
2094	h	300	0	
2094	h	1900	8769	
2095	h	200	0	
2095	h	1900	24115	
2096	h	500	0	
2096	h	2000	28800	
2097	h	300	0	
2097	h	2000	28800	
2098	h	300	0	
2098	h	2000	28800	
2099	h	200	0	
2099	h	2000	28800	
2100	h	200	0	
2100	h	1900	51325	
2101	h	200	0	
2101	h	1900	28800	
2102	h	500	0	
2102	h	2000	28800	
2103	h	100	0	
2103	h	2000	28800	
2104	h	100	0	
2104	h	1900	30030	
2105	h	300	0	
2105	h	2000	28800	
2106	h	300	0	
2106	h	2000	1092	
2107	h	400	0	
2107	h	2000	28800	
2108	h	200	0	
2108	h	2000	28800	
2109	h	200	0	
2109	h	2000	28800	
2110	h	300	0	
2110	h	1900	66669	
2111	h	300	0	
2111	h	2000	55990	
2112	h	200	0	
2112	h	1900	63211	
2113	h	200	0	
2113	h	1900	28800	
2114	h	200	0	
2114	h	1900	16551	
2115	h	300	0	
2115	h	2000	40084	
2116	h	500	0	
2116	h	1900	28800	
2117	h	400	0	
2117	h	1900	39832	
2118	h	200	0	
2118	h	1900	81983	
2119	h	100	0	
2119	h	2000	28800	
2120	h	400	0	
2120	h	2000	28800	
2121	h	400	0	
2121	h	1900	31175	
2122	h	400	0	
2122	h	1900	28800	
2123	h	300	0	
2123	h	1900	39587	
2124	h	100	0	
2124	h	1900	79897	
2125	h	200	0	
2125	h	2000	30842	
2126	h	400	0	
2126	h	1900	28800	
2127	h	200	0	
2127	h	2000	19880	
2128	h	400	0	
2128	h	1900	28800	
2129	h	200	0	
2129	h	1900	46468	
2130	h	300	0	
2130	h	2000	28800	
2131	h	500	0	
2131	h	1900	11546	
2132	h	200	0	
2132	h	1900	33378	
2133	h	100	0	
2133	h	1900	58767	
2134	h	100	0	
2134	h	2000	28800	
2135	h	300	0	
2135	h	1900	34472	
2136	h	500	0	
2136	h	2000	24436	
2137	h	300	0	
2137	h	2000	51947	
2138	h	500	0	
2138	h	2000	43940	
2139	h	300	0	
2139	h	2000	29611	
2140	h	500	0	
2140	h	1900	28518	
2141	h	100	0	
2141	h	2000	28800	
2142	h	500	0	
2142	h	2000	82265	
2143	h	200	0	
2143	h	1900	28800	
2144	h	500	0	
